epoch,value,layer_name,trace
0,44020.03234863281,conv1,within
0,120.48275375366211,conv1,between
0,44140.515102386475,conv1,sum
0,235053.509765625,bn1,within
0,632.4126815795898,bn1,between
0,235685.9224472046,bn1,sum
0,92562.48071289062,relu,within
0,232.46313095092773,relu,between
0,92794.94384384155,relu,sum
0,92562.48071289062,maxpool,within
0,232.46313095092773,maxpool,between
0,92794.94384384155,maxpool,sum
0,35838.67321777344,layer1.0.conv1,within
0,141.65207242965698,layer1.0.conv1,between
0,35980.325290203094,layer1.0.conv1,sum
0,69394.06103515625,layer1.0.bn1,within
0,268.83379459381104,layer1.0.bn1,between
0,69662.89482975006,layer1.0.bn1,sum
0,73063.64599609375,layer1.0.relu,within
0,284.2762699127197,layer1.0.relu,between
0,73347.92226600647,layer1.0.relu,sum
0,29127.985595703125,layer1.0.conv2,within
0,104.98067569732666,layer1.0.conv2,between
0,29232.96627140045,layer1.0.conv2,sum
0,53567.213134765625,layer1.0.bn2,within
0,194.15925121307373,layer1.0.bn2,between
0,53761.3723859787,layer1.0.bn2,sum
0,35838.67321777344,layer1.0,within
0,141.65207242965698,layer1.0,between
0,35980.325290203094,layer1.0,sum
0,73063.64599609375,layer1.1.conv1,within
0,284.2762699127197,layer1.1.conv1,between
0,73347.92226600647,layer1.1.conv1,sum
0,133481.59423828125,layer1.1.bn1,within
0,504.07239723205566,layer1.1.bn1,between
0,133985.6666355133,layer1.1.bn1,sum
0,143090.68505859375,layer1.1.relu,within
0,541.9204139709473,layer1.1.relu,between
0,143632.6054725647,layer1.1.relu,sum
0,69373.93872070312,layer1.1.conv2,within
0,259.35883235931396,layer1.1.conv2,between
0,69633.29755306244,layer1.1.conv2,sum
0,125907.76806640625,layer1.1.bn2,within
0,461.8730125427246,layer1.1.bn2,between
0,126369.64107894897,layer1.1.bn2,sum
0,73063.64599609375,layer1.1,within
0,284.2762699127197,layer1.1,between
0,73347.92226600647,layer1.1,sum
0,35838.67321777344,layer1,within
0,141.65207242965698,layer1,between
0,35980.325290203094,layer1,sum
0,143090.68505859375,layer2.0.conv1,within
0,541.9204139709473,layer2.0.conv1,between
0,143632.6054725647,layer2.0.conv1,sum
0,64869.050537109375,layer2.0.bn1,within
0,242.87188148498535,layer2.0.bn1,between
0,65111.92241859436,layer2.0.bn1,sum
0,47100.730712890625,layer2.0.relu,within
0,165.92374229431152,layer2.0.relu,between
0,47266.65445518494,layer2.0.relu,sum
0,26488.97314453125,layer2.0.conv2,within
0,96.08586502075195,layer2.0.conv2,between
0,26585.059009552002,layer2.0.conv2,sum
0,41831.45812988281,layer2.0.bn2,within
0,151.05376195907593,layer2.0.bn2,between
0,41982.51189184189,layer2.0.bn2,sum
0,143090.68505859375,layer2.0.downsample.0,within
0,541.9204139709473,layer2.0.downsample.0,between
0,143632.6054725647,layer2.0.downsample.0,sum
0,72227.29321289062,layer2.0.downsample.1,within
0,268.79102516174316,layer2.0.downsample.1,between
0,72496.08423805237,layer2.0.downsample.1,sum
0,143090.68505859375,layer2.0.downsample,within
0,541.9204139709473,layer2.0.downsample,between
0,143632.6054725647,layer2.0.downsample,sum
0,143090.68505859375,layer2.0,within
0,541.9204139709473,layer2.0,between
0,143632.6054725647,layer2.0,sum
0,47100.730712890625,layer2.1.conv1,within
0,165.92374229431152,layer2.1.conv1,between
0,47266.65445518494,layer2.1.conv1,sum
0,73076.55615234375,layer2.1.bn1,within
0,265.00592041015625,layer2.1.bn1,between
0,73341.5620727539,layer2.1.bn1,sum
0,66301.1962890625,layer2.1.relu,within
0,222.8376636505127,layer2.1.relu,between
0,66524.03395271301,layer2.1.relu,sum
0,30956.924560546875,layer2.1.conv2,within
0,102.27757501602173,layer2.1.conv2,between
0,31059.202135562897,layer2.1.conv2,sum
0,47097.96337890625,layer2.1.bn2,within
0,150.65959453582764,layer2.1.bn2,between
0,47248.62297344208,layer2.1.bn2,sum
0,47100.730712890625,layer2.1,within
0,165.92374229431152,layer2.1,between
0,47266.65445518494,layer2.1,sum
0,143090.68505859375,layer2,within
0,541.9204139709473,layer2,between
0,143632.6054725647,layer2,sum
0,66301.1962890625,layer3.0.conv1,within
0,222.8376636505127,layer3.0.conv1,between
0,66524.03395271301,layer3.0.conv1,sum
0,24765.618041992188,layer3.0.bn1,within
0,85.48104763031006,layer3.0.bn1,between
0,24851.099089622498,layer3.0.bn1,sum
0,17596.49639892578,layer3.0.relu,within
0,57.195292234420776,layer3.0.relu,between
0,17653.691691160202,layer3.0.relu,sum
0,10428.981231689453,layer3.0.conv2,within
0,34.84058403968811,layer3.0.conv2,between
0,10463.821815729141,layer3.0.conv2,sum
0,9342.529876708984,layer3.0.bn2,within
0,31.808494329452515,layer3.0.bn2,between
0,9374.338371038437,layer3.0.bn2,sum
0,66301.1962890625,layer3.0.downsample.0,within
0,222.8376636505127,layer3.0.downsample.0,between
0,66524.03395271301,layer3.0.downsample.0,sum
0,27620.007934570312,layer3.0.downsample.1,within
0,90.02777624130249,layer3.0.downsample.1,between
0,27710.035710811615,layer3.0.downsample.1,sum
0,66301.1962890625,layer3.0.downsample,within
0,222.8376636505127,layer3.0.downsample,between
0,66524.03395271301,layer3.0.downsample,sum
0,66301.1962890625,layer3.0,within
0,222.8376636505127,layer3.0,between
0,66524.03395271301,layer3.0,sum
0,17596.49639892578,layer3.1.conv1,within
0,57.195292234420776,layer3.1.conv1,between
0,17653.691691160202,layer3.1.conv1,sum
0,15658.925170898438,layer3.1.bn1,within
0,51.47394394874573,layer3.1.bn1,between
0,15710.399114847183,layer3.1.bn1,sum
0,20036.569946289062,layer3.1.relu,within
0,66.31394624710083,layer3.1.relu,between
0,20102.883892536163,layer3.1.relu,sum
0,7611.579284667969,layer3.1.conv2,within
0,24.378705143928528,layer3.1.conv2,between
0,7635.957989811897,layer3.1.conv2,sum
0,6640.320251464844,layer3.1.bn2,within
0,21.255515336990356,layer3.1.bn2,between
0,6661.575766801834,layer3.1.bn2,sum
0,17596.49639892578,layer3.1,within
0,57.195292234420776,layer3.1,between
0,17653.691691160202,layer3.1,sum
0,66301.1962890625,layer3,within
0,222.8376636505127,layer3,between
0,66524.03395271301,layer3,sum
0,20036.569946289062,layer4.0.conv1,within
0,66.31394624710083,layer4.0.conv1,between
0,20102.883892536163,layer4.0.conv1,sum
0,4543.120498657227,layer4.0.bn1,within
0,14.964724361896515,layer4.0.bn1,between
0,4558.085223019123,layer4.0.bn1,sum
0,2749.3353424072266,layer4.0.relu,within
0,9.25421753525734,layer4.0.relu,between
0,2758.589559942484,layer4.0.relu,sum
0,2269.454475402832,layer4.0.conv2,within
0,7.308471888303757,layer4.0.conv2,between
0,2276.762947291136,layer4.0.conv2,sum
0,493.34059143066406,layer4.0.bn2,within
0,1.5402446016669273,layer4.0.bn2,between
0,494.880836032331,layer4.0.bn2,sum
0,20036.569946289062,layer4.0.downsample.0,within
0,66.31394624710083,layer4.0.downsample.0,between
0,20102.883892536163,layer4.0.downsample.0,sum
0,5342.050079345703,layer4.0.downsample.1,within
0,18.54802703857422,layer4.0.downsample.1,between
0,5360.598106384277,layer4.0.downsample.1,sum
0,20036.569946289062,layer4.0.downsample,within
0,66.31394624710083,layer4.0.downsample,between
0,20102.883892536163,layer4.0.downsample,sum
0,20036.569946289062,layer4.0,within
0,66.31394624710083,layer4.0,between
0,20102.883892536163,layer4.0,sum
0,2749.3353424072266,layer4.1.conv1,within
0,9.25421753525734,layer4.1.conv1,between
0,2758.589559942484,layer4.1.conv1,sum
0,629.2747192382812,layer4.1.bn1,within
0,2.2016271352767944,layer4.1.bn1,between
0,631.476346373558,layer4.1.bn1,sum
0,2683.8841400146484,layer4.1.relu,within
0,9.205774575471878,layer4.1.relu,between
0,2693.0899145901203,layer4.1.relu,sum
0,316.3678140640259,layer4.1.conv2,within
0,1.0542256347835064,layer4.1.conv2,between
0,317.4220396988094,layer4.1.conv2,sum
0,69.84650564193726,layer4.1.bn2,within
0,0.23610971495509148,layer4.1.bn2,between
0,70.08261535689235,layer4.1.bn2,sum
0,2749.3353424072266,layer4.1,within
0,9.25421753525734,layer4.1,between
0,2758.589559942484,layer4.1,sum
0,20036.569946289062,layer4,within
0,66.31394624710083,layer4,between
0,20102.883892536163,layer4,sum
0,2683.8841400146484,avgpool,within
0,9.205774575471878,avgpool,between
0,2693.0899145901203,avgpool,sum
0,2683.8841400146484,fc,within
0,9.20577421784401,fc,between
0,2693.0899142324924,fc,sum
0,44020.03234863281,,within
0,120.48275375366211,,between
0,44140.515102386475,,sum
1,42821.769775390625,conv1,within
1,118.83517074584961,conv1,between
1,42940.604946136475,conv1,sum
1,57641990.0,bn1,within
1,256533.791015625,bn1,between
1,57898523.791015625,bn1,sum
1,266824.5107421875,relu,within
1,946.0071716308594,relu,between
1,267770.51791381836,relu,sum
1,266824.5107421875,maxpool,within
1,946.0071716308594,maxpool,between
1,267770.51791381836,maxpool,sum
1,98214.53271484375,layer1.0.conv1,within
1,409.66900634765625,layer1.0.conv1,between
1,98624.2017211914,layer1.0.conv1,sum
1,41655796.75,layer1.0.bn1,within
1,172517.48583984375,layer1.0.bn1,between
1,41828314.235839844,layer1.0.bn1,sum
1,136221.142578125,layer1.0.relu,within
1,522.6077861785889,layer1.0.relu,between
1,136743.7503643036,layer1.0.relu,sum
1,20181.595703125,layer1.0.conv2,within
1,83.00400614738464,layer1.0.conv2,between
1,20264.599709272385,layer1.0.conv2,sum
1,5565911.3125,layer1.0.bn2,within
1,24795.585876464844,layer1.0.bn2,between
1,5590706.898376465,layer1.0.bn2,sum
1,98214.53271484375,layer1.0,within
1,409.66900634765625,layer1.0,between
1,98624.2017211914,layer1.0,sum
1,136221.142578125,layer1.1.conv1,within
1,522.6077861785889,layer1.1.conv1,between
1,136743.7503643036,layer1.1.conv1,sum
1,52257280.5,layer1.1.bn1,within
1,156686.41943359375,layer1.1.bn1,between
1,52413966.919433594,layer1.1.bn1,sum
1,225951.8056640625,layer1.1.relu,within
1,746.1222763061523,layer1.1.relu,between
1,226697.92794036865,layer1.1.relu,sum
1,23197.924682617188,layer1.1.conv2,within
1,77.54827904701233,layer1.1.conv2,between
1,23275.4729616642,layer1.1.conv2,sum
1,17540236.125,layer1.1.bn2,within
1,45503.04870605469,layer1.1.bn2,between
1,17585739.173706055,layer1.1.bn2,sum
1,136221.142578125,layer1.1,within
1,522.6077861785889,layer1.1,between
1,136743.7503643036,layer1.1,sum
1,98214.53271484375,layer1,within
1,409.66900634765625,layer1,between
1,98624.2017211914,layer1,sum
1,225951.8056640625,layer2.0.conv1,within
1,746.1222763061523,layer2.0.conv1,between
1,226697.92794036865,layer2.0.conv1,sum
1,58355789.5,layer2.0.bn1,within
1,151255.77465820312,layer2.0.bn1,between
1,58507045.2746582,layer2.0.bn1,sum
1,79531.2890625,layer2.0.relu,within
1,174.6176106929779,layer2.0.relu,between
1,79705.90667319298,layer2.0.relu,sum
1,19664.183959960938,layer2.0.conv2,within
1,52.52041441202164,layer2.0.conv2,between
1,19716.70437437296,layer2.0.conv2,sum
1,22267159.5,layer2.0.bn2,within
1,52511.011642456055,layer2.0.bn2,between
1,22319670.511642456,layer2.0.bn2,sum
1,225951.8056640625,layer2.0.downsample.0,within
1,746.1222763061523,layer2.0.downsample.0,between
1,226697.92794036865,layer2.0.downsample.0,sum
1,6787579.75,layer2.0.downsample.1,within
1,19242.945556640625,layer2.0.downsample.1,between
