epoch,value,layer_name
2,37.218048095703125,model.fc9
2,15.685303688049316,model.relu9
2,10.327240943908691,model.fc10
2,2514106.0,model
2,2514106.0,
3,2508799.0,model.flatten
3,2508799.0,model.fc0
3,910468.75,model.relu0
3,599407.0,model.fc1
3,216658.59375,model.relu1
3,145707.453125,model.fc2
3,53290.46875,model.relu2
3,36199.734375,model.fc3
3,13101.060546875,model.relu3
3,9136.888671875,model.fc4
3,3263.6552734375,model.relu4
3,2223.0615234375,model.fc5
3,799.4588012695312,model.relu5
3,578.4796142578125,model.fc6
3,207.01358032226562,model.relu6
3,149.21945190429688,model.fc7
3,53.58658218383789,model.relu7
3,37.621795654296875,model.fc8
3,13.43548583984375,model.relu8
3,9.135188102722168,model.fc9
3,3.282479763031006,model.relu9
3,2.2007803916931152,model.fc10
3,2508799.0,model
3,2508799.0,
4,2445845.5,model.flatten
4,2445845.5,model.fc0
4,758565.5,model.relu0
4,500473.4375,model.fc1
4,154526.734375,model.relu1
4,104756.09375,model.fc2
4,32761.08203125,model.relu2
4,22347.21484375,model.fc3
4,6859.71337890625,model.relu3
4,4804.6943359375,model.fc4
4,1457.963623046875,model.relu4
4,1001.4365234375,model.fc5
4,309.003173828125,model.relu5
4,223.31924438476562,model.fc6
4,68.59136962890625,model.relu6
4,49.26467514038086,model.fc7
4,14.993853569030762,model.relu7
4,10.521989822387695,model.fc8
4,3.22731876373291,model.relu8
4,2.238621711730957,model.fc9
4,0.6835831999778748,model.relu9
4,0.45516425371170044,model.fc10
4,2445845.5,model
4,2445845.5,
5,2468551.0,model.flatten
5,2468551.0,model.fc0
5,660458.4375,model.relu0
5,436146.6875,model.fc1
5,115512.0390625,model.relu1
5,77479.0078125,model.fc2
5,20546.05859375,model.relu2
5,14092.072265625,model.fc3
5,3688.192138671875,model.relu3
5,2586.81640625,model.fc4
5,671.5108642578125,model.relu4
5,461.80169677734375,model.fc5
5,121.35928344726562,model.relu5
5,87.42118072509766,model.fc6
5,22.97162628173828,model.relu6
5,16.543378829956055,model.fc7
5,4.320362567901611,model.relu7
5,3.0192394256591797,model.fc8
5,0.790310800075531,model.relu8
5,0.5497419834136963,model.fc9
5,0.14405490458011627,model.relu9
5,0.09542238712310791,model.fc10
5,2468551.0,model
5,2468551.0,
7,2511609.5,model.flatten
7,2511609.5,model.fc0
7,488512.59375,model.relu0
7,322419.21875,model.fc1
7,61987.44140625,model.relu1
7,41722.640625,model.fc2
7,8140.69189453125,model.relu2
7,5677.5166015625,model.fc3
7,1079.30810546875,model.relu3
7,768.064697265625,model.fc4
7,145.91445922851562,model.relu4
7,100.1877670288086,model.fc5
7,19.316328048706055,model.relu5
7,13.86187744140625,model.fc6
7,2.684490442276001,model.relu6
7,1.9395662546157837,model.fc7
7,0.37175944447517395,model.relu7
7,0.2618768811225891,model.fc8
7,0.050211355090141296,model.relu8
7,0.03514426201581955,model.fc9
7,0.006402990780770779,model.relu9
7,0.004201684147119522,model.fc10
7,2511609.5,model
7,2511609.5,
10,2485743.75,model.flatten
10,2485744.25,model.fc0
10,302006.21875,model.relu0
10,199538.25,model.fc1
10,23869.46484375,model.relu1
10,16108.185546875,model.fc2
10,1952.5506591796875,model.relu2
10,1386.327392578125,model.fc3
10,164.25738525390625,model.relu3
10,117.51278686523438,model.fc4
10,13.948782920837402,model.relu4
10,9.652091979980469,model.fc5
10,1.1599878072738647,model.relu5
10,0.8278558254241943,model.fc6
10,0.09948191046714783,model.relu6
10,0.07122860103845596,model.fc7
10,0.008405041880905628,model.relu7
10,0.005911719053983688,model.fc8
10,0.0013159344671294093,model.relu8
10,0.0009266986744478345,model.fc9
10,0.0016610040329396725,model.relu9
10,0.0013517349725589156,model.fc10
10,2485743.75,model
10,2485743.75,
14,2613327.75,model.flatten
14,2613327.75,model.fc0
14,168114.984375,model.relu0
14,110812.4140625,model.fc1
14,7072.34765625,model.relu1
14,4816.14794921875,model.fc2
14,310.318115234375,model.relu2
14,220.23611450195312,model.fc3
14,13.85740852355957,model.relu3
14,9.813511848449707,model.fc4
14,0.6188855767250061,model.relu4
14,0.42588022351264954,model.fc5
14,0.027217675000429153,model.relu5
14,0.01956210657954216,model.fc6
14,0.0012067494681105018,model.relu6
14,0.0008676728466525674,model.fc7
14,0.0008019300876185298,model.relu7
14,0.000577395549044013,model.fc8
14,0.0007719250861555338,model.relu8
14,0.0005698899039998651,model.fc9
14,0.0009371910709887743,model.relu9
14,0.0007224169676192105,model.fc10
14,2613327.75,model
14,2613327.75,
20,2462048.75,model.flatten
20,2462049.0,model.fc0
20,61562.21484375,model.relu0
20,40652.3359375,model.fc1
20,1008.63134765625,model.relu1
20,701.5269775390625,model.fc2
20,17.451290130615234,model.relu2
20,12.436408996582031,model.fc3
20,0.3081958293914795,model.relu3
20,0.21948522329330444,model.fc4
20,0.005377081222832203,model.relu4
20,0.0036964656319469213,model.fc5
20,0.0002865416172426194,model.relu5
20,0.00021000932611059397,model.fc6
20,0.00034340712591074407,model.relu6
20,0.00025250151520594954,model.fc7
20,0.0003171982825733721,model.relu7
20,0.00023430498549714684,model.fc8
20,0.0003180986677762121,model.relu8
20,0.00021597181330434978,model.fc9
20,0.00043152313446626067,model.relu9
20,0.00035388098331168294,model.fc10
20,2462048.75,model
20,2462048.75,
30,2572680.25,model.flatten
30,2572680.25,model.fc0
30,13291.4892578125,model.relu0
30,8792.724609375,model.fc1
30,45.014102935791016,model.relu1
30,31.507221221923828,model.fc2
30,0.1616009771823883,model.relu2
30,0.11498817801475525,model.fc3
30,0.0005835090996697545,model.relu3
30,0.00041534515912644565,model.fc4
30,8.038528176257387e-05,model.relu4
30,4.9788424803409725e-05,model.fc5
30,8.071647607721388e-05,model.relu5
30,5.7013978221220896e-05,model.fc6
30,7.97584725660272e-05,model.relu6
30,5.995646279188804e-05,model.fc7
30,8.02853683126159e-05,model.relu7
30,5.987170879961923e-05,model.fc8
30,7.420943438773975e-05,model.relu8
30,5.3096482588443905e-05,model.fc9
30,0.0001293515379074961,model.relu9
30,0.00011652171815512702,model.fc10
30,2572680.25,model
30,2572680.25,
40,2499186.75,model.flatten
40,2499186.75,model.fc0
40,2671.118896484375,model.relu0
40,1759.921142578125,model.fc1
40,1.860230565071106,model.relu1
40,1.3082239627838135,model.fc2
40,0.0013932350557297468,model.relu2
40,0.0009971013059839606,model.fc3
40,1.3449674042931292e-05,model.relu3
40,9.435918400413357e-06,model.fc4
40,1.4727636880706996e-05,model.relu4
40,1.0337906132917851e-05,model.fc5
40,1.5973211702657863e-05,model.relu5
40,1.2012749721179716e-05,model.fc6
40,1.397089181409683e-05,model.relu6
40,1.0063319678010885e-05,model.fc7
40,1.4440535778703634e-05,model.relu7
40,1.1091615306213498e-05,model.fc8
40,1.4178440324030817e-05,model.relu8
40,9.723242328618653e-06,model.fc9
40,3.399379056645557e-05,model.relu9
40,3.270852175774053e-05,model.fc10
40,2499186.75,model
40,2499186.75,
50,2497637.25,model.flatten
50,2497637.25,model.fc0
50,552.9755249023438,model.relu0
50,363.91900634765625,model.fc1
50,0.07971374690532684,model.relu1
50,0.05592517554759979,model.fc2
50,1.2094630619685631e-05,model.relu2
50,8.697094017406926e-06,model.fc3
50,2.8593153729161713e-06,model.relu3
50,2.1281275621731766e-06,model.fc4
50,2.6270561193086905e-06,model.relu4
50,1.7652876067586476e-06,model.fc5
50,2.709609816520242e-06,model.relu5
50,1.9850269836751977e-06,model.fc6
50,3.068200157940737e-06,model.relu6
50,2.285785967615084e-06,model.fc7
50,2.848239319064305e-06,model.relu7
50,1.985624749067938e-06,model.fc8
50,2.746307472989429e-06,model.relu8
50,1.9394876744627254e-06,model.fc9
50,9.487068382441066e-06,model.relu9
50,9.28073586692335e-06,model.fc10
50,2497637.25,model
50,2497637.25,
70,2521873.0,model.flatten
70,2521873.0,model.fc0
70,39.60569763183594,model.relu0
70,26.145442962646484,model.fc1
70,0.00040575582534074783,model.relu1
70,0.0002845955023076385,model.fc2
70,2.0745976314628933e-07,model.relu2
70,1.556153534920668e-07,model.fc3
70,2.0754353613483545e-07,model.relu3
70,1.471437371947104e-07,model.fc4
70,1.8960794534450542e-07,model.relu4
70,1.1854459813775975e-07,model.fc5
70,2.0787668120192393e-07,model.relu5
70,1.5016436805126432e-07,model.fc6
70,2.0333364147973043e-07,model.relu6
70,1.500202131410333e-07,model.fc7
70,2.0955341994977061e-07,model.relu7
70,1.4116720592483034e-07,model.fc8
70,2.1465893951244652e-07,model.relu8
70,1.5228374650178012e-07,model.fc9
70,1.174978251583525e-06,model.relu9
70,1.1666645605146186e-06,model.fc10
70,2521873.0,model
70,2521873.0,
100,2501967.0,model.flatten
100,2501967.25,model.fc0
100,15.218404769897461,model.relu0
100,10.040517807006836,model.fc1
100,6.0511109040817246e-05,model.relu1
100,4.2597923311404884e-05,model.fc2
100,7.583509642472563e-08,model.relu2
100,5.646743161946688e-08,model.fc3
100,7.399852819389707e-08,model.relu3
100,5.120326918017781e-08,model.fc4
100,7.523516387664131e-08,model.relu4
100,5.121760437987177e-08,model.fc5
100,7.614410435508034e-08,model.relu5
100,5.743078546061042e-08,model.fc6
100,7.881845220936157e-08,model.relu6
100,5.892841770105406e-08,model.fc7
100,7.6176405627848e-08,model.relu7
100,5.541705050404744e-08,model.fc8
100,7.958606573765792e-08,model.relu8
100,6.004661656788812e-08,model.fc9
100,6.467822686317959e-07,model.relu9
100,6.446464340115199e-07,model.fc10
100,2501967.0,model
100,2501967.0,
130,2587193.75,model.flatten
130,2587193.75,model.fc0
130,6.108211040496826,model.relu0
130,4.042630195617676,model.fc1
130,9.48892738961149e-06,model.relu1
130,6.685381777060684e-06,model.fc2
130,3.101819245898696e-08,model.relu2
130,2.1118250259632987e-08,model.fc3
130,2.951020050545594e-08,model.relu3
130,2.1170938779846438e-08,model.fc4
130,2.998253023633879e-08,model.relu4
130,1.9121042527103782e-08,model.fc5
130,3.0816238449915545e-08,model.relu5
130,2.1763252533446575e-08,model.fc6
130,3.1046315740468344e-08,model.relu6
130,2.2259666110358012e-08,model.fc7
130,3.0504921255669615e-08,model.relu7
130,2.2227730767099274e-08,model.fc8
130,3.261835956891446e-08,model.relu8
130,2.1773033154204313e-08,model.fc9
130,3.218560777895618e-07,model.relu9
130,3.2123932669492206e-07,model.fc10
130,2587193.75,model
130,2587193.75,
160,2533332.25,model.flatten
160,2533332.5,model.fc0
160,4.618342876434326,model.relu0
160,3.0419414043426514,model.fc1
160,5.480032996274531e-06,model.relu1
160,3.86391366191674e-06,model.fc2
160,2.4446382695941793e-08,model.relu2
160,1.698565910146499e-08,model.fc3
160,2.548809518998496e-08,model.relu3
160,1.724470344299789e-08,model.fc4
160,2.499700002545069e-08,model.relu4
160,1.7090126647190118e-08,model.fc5
160,2.486054739847532e-08,model.relu5
160,1.8354066710912775e-08,model.fc6
160,2.5660128244453517e-08,model.relu6
160,1.8969155135550864e-08,model.fc7
160,2.3041129892931167e-08,model.relu7
160,1.6532922586520726e-08,model.fc8
160,2.71891913428135e-08,model.relu8
160,1.8697438264325683e-08,model.fc9
160,3.512060402499628e-07,model.relu9
160,3.508691008846654e-07,model.fc10
160,2533332.25,model
160,2533332.25,
200,2458436.0,model.flatten
200,2458436.0,model.fc0
200,3.4775283336639404,model.relu0
200,2.295919418334961,model.fc1
200,3.2381049095420167e-06,model.relu1
200,2.271915263918345e-06,model.fc2
200,1.8718406380457964e-08,model.relu2
200,1.3328509851362469e-08,model.fc3
200,1.8353148334426805e-08,model.relu3
200,1.3186824077138226e-08,model.fc4
200,2.0110519471927546e-08,model.relu4
200,1.3040920343598827e-08,model.fc5
200,1.7788394757189963e-08,model.relu5
200,1.2820264849722207e-08,model.fc6
200,1.960495055186584e-08,model.relu6
200,1.4773597456496645e-08,model.fc7
200,1.9226941816441467e-08,model.relu7
200,1.4198449527214052e-08,model.fc8
200,1.9360994585326807e-08,model.relu8
200,1.3266416409862813e-08,model.fc9
200,2.76350476724474e-07,model.relu9
200,2.7606000685409526e-07,model.fc10
200,2458436.0,model
200,2458436.0,
