epoch,value,layer_name,trace
2,7.100276499986649,model.7,between
2,209.09138920903206,model.7,sum
2,114.73285913467407,model.8,within
2,5.565062522888184,model.8,between
2,120.29792165756226,model.8,sum
2,63.97137808799744,model.9,within
2,3.307470440864563,model.9,between
2,67.278848528862,model.9,sum
2,36.589152216911316,model.10,within
2,2.362723723053932,model.10,between
2,38.95187593996525,model.10,sum
2,20.489023745059967,model.11,within
2,1.3674744293093681,model.11,between
2,21.856498174369335,model.11,sum
2,44230.953857421875,model,within
2,120.7681212425232,model,between
2,44351.7219786644,model,sum
2,44230.953857421875,,within
2,120.7681212425232,,between
2,44351.7219786644,,sum
3,42590.973876953125,model.0,within
3,119.89907169342041,model.0,between
3,42710.872948646545,model.0,sum
3,42590.973876953125,model.1,within
3,119.89907169342041,model.1,between
3,42710.872948646545,model.1,sum
3,8735.169860839844,model.2,within
3,58.6784245967865,model.2,between
3,8793.84828543663,model.2,sum
3,3411.176712036133,model.3,within
3,27.670175075531006,model.3,between
3,3438.846887111664,model.3,sum
3,885.8206367492676,model.4,within
3,17.802584886550903,model.4,between
3,903.6232216358185,model.4,sum
3,500.2771472930908,model.5,within
3,11.551835834980011,model.5,between
3,511.82898312807083,model.5,sum
3,210.66434383392334,model.6,within
3,9.001281648874283,model.6,between
3,219.66562548279762,model.6,sum
3,122.07720565795898,model.7,within
3,5.807040214538574,model.7,between
3,127.88424587249756,model.7,sum
3,69.591721534729,model.8,within
3,4.61763933300972,model.8,between
3,74.20936086773872,model.8,sum
3,38.62131667137146,model.9,within
3,2.7883036583662033,model.9,between
3,41.40962032973766,model.9,sum
3,22.818023443222046,model.10,within
3,2.0306536182761192,model.10,between
3,24.848677061498165,model.10,sum
3,13.230355739593506,model.11,within
3,1.2482495307922363,model.11,between
3,14.478605270385742,model.11,sum
3,42590.973876953125,model,within
3,119.89907169342041,model,between
3,42710.872948646545,model,sum
3,42590.973876953125,,within
3,119.89907169342041,,between
3,42710.872948646545,,sum
4,43154.302490234375,model.0,within
4,116.56037521362305,model.0,between
4,43270.862865448,model.0,sum
4,43154.302490234375,model.1,within
4,116.56037521362305,model.1,between
4,43270.862865448,model.1,sum
4,8730.793182373047,model.2,within
4,54.96344709396362,model.2,between
4,8785.75662946701,model.2,sum
4,3258.9595489501953,model.3,within
4,25.113474249839783,model.3,between
4,3284.073023200035,model.3,sum
4,683.8734436035156,model.4,within
4,14.873343884944916,model.4,between
4,698.7467874884605,model.4,sum
4,388.7084732055664,model.5,within
4,9.819382667541504,model.5,between
4,398.5278558731079,model.5,sum
4,156.86583137512207,model.6,within
4,7.700534850358963,model.6,between
4,164.56636622548103,model.6,sum
4,91.17439651489258,model.7,within
4,5.068842768669128,model.7,between
4,96.2432392835617,model.7,sum
4,53.17093205451965,model.8,within
4,4.084479600191116,model.8,between
4,57.25541165471077,model.8,sum
4,29.488985657691956,model.9,within
4,2.5229133516550064,model.9,between
4,32.01189900934696,model.9,sum
4,17.781661808490753,model.10,within
4,1.8570495620369911,model.10,between
4,19.638711370527744,model.10,sum
4,10.611788749694824,model.11,within
4,1.1974507346749306,model.11,between
4,11.809239484369755,model.11,sum
4,43154.302490234375,model,within
4,116.56037521362305,model,between
4,43270.862865448,model,sum
4,43154.302490234375,,within
4,116.56037521362305,,between
4,43270.862865448,,sum
5,42669.1435546875,model.0,within
5,115.27412605285645,model.0,between
5,42784.41768074036,model.0,sum
5,42669.1435546875,model.1,within
5,115.27412509918213,model.1,between
5,42784.41767978668,model.1,sum
5,8374.384094238281,model.2,within
5,52.25820589065552,model.2,between
5,8426.642300128937,model.2,sum
5,3009.6813201904297,model.3,within
5,23.330772042274475,model.3,between
5,3033.012092232704,model.3,sum
5,520.6482429504395,model.4,within
5,12.658746004104614,model.4,between
5,533.3069889545441,model.4,sum
5,296.14628982543945,model.5,within
5,8.447827726602554,model.5,between
5,304.594117552042,model.5,sum
5,119.49229669570923,model.6,within
5,6.648880749940872,model.6,between
5,126.1411774456501,model.6,sum
5,68.63201689720154,model.7,within
5,4.412691041827202,model.7,between
5,73.04470793902874,model.7,sum
5,41.29613733291626,model.8,within
5,3.599970191717148,model.8,between
5,44.89610752463341,model.8,sum
5,22.845516324043274,model.9,within
5,2.2482912987470627,model.9,between
5,25.093807622790337,model.9,sum
5,14.020729899406433,model.10,within
5,1.6686898097395897,model.10,between
5,15.689419709146023,model.10,sum
5,8.57467794418335,model.11,within
5,1.11839047819376,model.11,between
5,9.69306842237711,model.11,sum
5,42669.1435546875,model,within
5,115.27412605285645,model,between
5,42784.41768074036,model,sum
5,42669.1435546875,,within
5,115.27412605285645,,between
5,42784.41768074036,,sum
7,42679.94482421875,model.0,within
7,122.02433681488037,model.0,between
7,42801.96916103363,model.0,sum
7,42679.94482421875,model.1,within
7,122.02433395385742,model.1,between
7,42801.96915817261,model.1,sum
7,7877.739654541016,model.2,within
7,51.12279987335205,model.2,between
7,7928.862454414368,model.2,sum
7,2718.9884338378906,model.3,within
7,21.869546055793762,model.3,between
7,2740.8579798936844,model.3,sum
7,343.2091941833496,model.4,within
7,10.45053806900978,model.4,between
7,353.6597322523594,model.4,sum
7,197.16554737091064,model.5,within
7,7.142272442579269,model.5,between
7,204.3078198134899,model.5,sum
7,84.73708868026733,model.6,within
7,5.772083267569542,model.6,between
7,90.50917194783688,model.6,sum
7,48.23503351211548,model.7,within
7,3.8503450453281403,model.7,between
7,52.08537855744362,model.7,sum
7,30.46951675415039,model.8,within
7,3.2189703583717346,model.8,between
7,33.688487112522125,model.8,sum
7,16.711714208126068,model.9,within
7,2.0180115550756454,model.9,between
7,18.729725763201714,model.9,sum
7,10.402131021022797,model.10,within
7,1.5111289471387863,model.10,between
7,11.913259968161583,model.10,sum
7,6.54623681306839,model.11,within
7,1.0514637306332588,model.11,between
7,7.597700543701649,model.11,sum
7,42679.94482421875,model,within
7,122.02433681488037,model,between
7,42801.96916103363,model,sum
7,42679.94482421875,,within
7,122.02433681488037,,between
7,42801.96916103363,,sum
10,44363.476318359375,model.0,within
10,115.40387392044067,model.0,between
10,44478.880192279816,model.0,sum
10,44363.476318359375,model.1,within
10,115.40387773513794,model.1,between
10,44478.88019609451,model.1,sum
10,7811.297424316406,model.2,within
10,45.03180408477783,model.2,between
10,7856.329228401184,model.2,sum
10,2592.809341430664,model.3,within
10,18.782846093177795,model.3,between
10,2611.592187523842,model.3,sum
10,247.58539485931396,model.4,within
10,8.528790801763535,model.4,between
10,256.1141856610775,model.4,sum
10,139.84455490112305,model.5,within
10,5.894171804189682,model.5,between
10,145.73872670531273,model.5,sum
10,69.74189734458923,model.6,within
10,5.048581451177597,model.6,between
10,74.79047879576683,model.6,sum
10,39.23482298851013,model.7,within
10,3.4015870690345764,model.7,between
10,42.63641005754471,model.7,sum
10,26.179795622825623,model.8,within
10,2.9588242322206497,model.8,between
10,29.138619855046272,model.8,sum
10,14.021569728851318,model.9,within
10,1.853846400976181,model.9,between
10,15.8754161298275,model.9,sum
10,8.830847799777985,model.10,within
10,1.4029799029231071,model.10,between
10,10.233827702701092,model.10,sum
10,5.650682032108307,model.11,within
10,1.0091268420219421,model.11,between
10,6.659808874130249,model.11,sum
10,44363.476318359375,model,within
10,115.40387392044067,model,between
10,44478.880192279816,model,sum
10,44363.476318359375,,within
10,115.40387392044067,,between
10,44478.880192279816,,sum
14,42759.683349609375,model.0,within
14,121.2533540725708,model.0,between
14,42880.936703681946,model.0,sum
14,42759.683349609375,model.1,within
14,121.2533540725708,model.1,between
14,42880.936703681946,model.1,sum
14,7053.864685058594,model.2,within
14,43.57192838191986,model.2,between
14,7097.436613440514,model.2,sum
14,2311.437759399414,model.3,within
14,17.89294970035553,model.3,between
14,2329.3307090997696,model.3,sum
14,177.52270126342773,model.4,within
14,7.670158624649048,model.4,between
14,185.19285988807678,model.4,sum
14,98.06947898864746,model.5,within
14,5.346970394253731,model.5,between
14,103.41644938290119,model.5,sum
14,55.865384578704834,model.6,within
14,4.863678649067879,model.6,between
14,60.72906322777271,model.6,sum
14,31.247122764587402,model.7,within
14,3.3245382457971573,model.7,between
14,34.57166101038456,model.7,sum
14,21.892264485359192,model.8,within
14,3.039585515856743,model.8,between
14,24.931850001215935,model.8,sum
14,11.618695557117462,model.9,within
14,1.8767359927296638,model.9,between
14,13.495431549847126,model.9,sum
14,7.424481928348541,model.10,within
14,1.432776615023613,model.10,between
14,8.857258543372154,model.10,sum
14,4.852291136980057,model.11,within
14,1.0448645874857903,model.11,between
14,5.897155724465847,model.11,sum
14,42759.683349609375,model,within
14,121.2533540725708,model,between
14,42880.936703681946,model,sum
14,42759.683349609375,,within
14,121.2533540725708,,between
14,42880.936703681946,,sum
20,42567.518310546875,model.0,within
20,118.65205478668213,model.0,between
20,42686.17036533356,model.0,sum
20,42567.518310546875,model.1,within
20,118.65204906463623,model.1,between
20,42686.17035961151,model.1,sum
20,6779.7955322265625,model.2,within
20,40.64534032344818,model.2,between
20,6820.440872550011,model.2,sum
20,2170.804443359375,model.3,within
20,15.974671006202698,model.3,between
20,2186.7791143655777,model.3,sum
20,146.49668169021606,model.4,within
20,6.751574128866196,model.4,between
20,153.24825581908226,model.4,sum
20,78.71335911750793,model.5,within
20,4.691950425505638,model.5,between
20,83.40530954301357,model.5,sum
20,48.67881679534912,model.6,within
20,4.539449840784073,model.6,between
20,53.218266636133194,model.6,sum
20,27.07645869255066,model.7,within
20,3.1032218039035797,model.7,between
20,30.17968049645424,model.7,sum
20,20.129924774169922,model.8,within
20,3.026388928294182,model.8,between
20,23.156313702464104,model.8,sum
20,10.31572425365448,model.9,within
20,1.798774667084217,model.9,between
20,12.114498920738697,model.9,sum
20,6.625934034585953,model.10,within
20,1.3783303648233414,model.10,between
20,8.004264399409294,model.10,sum
20,4.324659615755081,model.11,within
20,0.9997320771217346,model.11,between
20,5.324391692876816,model.11,sum
20,42567.518310546875,model,within
20,118.65205478668213,model,between
20,42686.17036533356,model,sum
20,42567.518310546875,,within
20,118.65205478668213,,between
20,42686.17036533356,,sum
30,42259.923095703125,model.0,within
30,120.61091661453247,model.0,between
30,42380.53401231766,model.0,sum
30,42259.923095703125,model.1,within
30,120.6109185218811,model.1,between
30,42380.534014225006,model.1,sum
30,6543.164123535156,model.2,within
30,39.69495487213135,model.2,between
30,6582.859078407288,model.2,sum
30,2062.4967346191406,model.3,within
30,15.120210766792297,model.3,between
30,2077.616945385933,model.3,sum
30,128.84952211380005,model.4,within
30,6.42137947678566,model.4,between
30,135.2709015905857,model.4,sum
30,69.80343079566956,model.5,within
30,4.521386742591858,model.5,between
30,74.32481753826141,model.5,sum
30,46.232746601104736,model.6,within
30,4.740935683250427,model.6,between
30,50.973682284355164,model.6,sum
30,26.279173016548157,model.7,within
30,3.309124618768692,model.7,between
30,29.58829763531685,model.7,sum
30,21.781273365020752,model.8,within
30,3.5541022568941116,model.8,between
30,25.335375621914864,model.8,sum
30,10.505739867687225,model.9,within
30,1.9962636604905128,model.9,between
30,12.502003528177738,model.9,sum
30,6.750651061534882,model.10,within
30,1.53718251734972,model.10,between
30,8.287833578884602,model.10,sum
30,4.2591975927352905,model.11,within
30,1.0788080096244812,model.11,between
30,5.338005602359772,model.11,sum
30,42259.923095703125,model,within
30,120.61091661453247,model,between
30,42380.53401231766,model,sum
30,42259.923095703125,,within
30,120.61091661453247,,between
30,42380.53401231766,,sum
40,42936.370361328125,model.0,within
40,126.62547206878662,model.0,between
40,43062.99583339691,model.0,sum
40,42936.370361328125,model.1,within
40,126.6254734992981,model.1,between
40,43062.99583482742,model.1,sum
40,6494.432891845703,model.2,within
40,40.45511305332184,model.2,between
40,6534.888004899025,model.2,sum
40,1991.8500900268555,model.3,within
40,15.142895936965942,model.3,between
40,2006.9929859638214,model.3,sum
40,116.0844316482544,model.4,within
40,6.354013562202454,model.4,between
40,122.43844521045685,model.4,sum
40,60.844125270843506,model.5,within
40,4.285449609160423,model.5,between
40,65.12957488000393,model.5,sum
40,42.51737689971924,model.6,within
40,4.796269804239273,model.6,between
40,47.31364670395851,model.6,sum
40,24.362947583198547,model.7,within
40,3.351992145180702,model.7,between
40,27.71493972837925,model.7,sum
40,22.038049578666687,model.8,within
40,3.935126006603241,model.8,between
40,25.973175585269928,model.8,sum
40,10.36180168390274,model.9,within
40,2.0823312774300575,model.9,between
40,12.444132961332798,model.9,sum
40,6.72016641497612,model.10,within
40,1.6300018206238747,model.10,between
40,8.350168235599995,model.10,sum
40,4.0313710719347,model.11,within
40,1.0901157557964325,model.11,between
40,5.1214868277311325,model.11,sum
40,42936.370361328125,model,within
40,126.62547206878662,model,between
40,43062.99583339691,model,sum
40,42936.370361328125,,within
40,126.62547206878662,,between
40,43062.99583339691,,sum
50,43558.50390625,model.0,within
50,119.48202228546143,model.0,between
50,43677.98592853546,model.0,sum
50,43558.50390625,model.1,within
50,119.48202753067017,model.1,between
50,43677.98593378067,model.1,sum
50,6505.546569824219,model.2,within
50,37.1770920753479,model.2,between
50,6542.723661899567,model.2,sum
50,1963.2871856689453,model.3,within
50,13.65525734424591,model.3,between
50,1976.9424430131912,model.3,sum
50,104.0192141532898,model.4,within
50,5.634643346071243,model.4,between
50,109.65385749936104,model.4,sum
50,56.99504590034485,model.5,within
50,3.9150104224681854,model.5,between
50,60.910056322813034,model.5,sum
50,42.302988052368164,model.6,within
50,4.567932710051537,model.6,between
50,46.8709207624197,model.6,sum
50,24.20253324508667,model.7,within
50,3.3351830393075943,model.7,between
50,27.537716284394264,model.7,sum
50,23.0919246673584,model.8,within
50,4.154309347271919,model.8,between
50,27.246234014630318,model.8,sum
50,10.85585880279541,model.9,within
50,2.189363107085228,model.9,between
50,13.045221909880638,model.9,sum
50,7.14666149020195,model.10,within
50,1.7710801362991333,model.10,between
50,8.917741626501083,model.10,sum
50,4.032205879688263,model.11,within
50,1.110922984778881,model.11,between
50,5.143128864467144,model.11,sum
50,43558.50390625,model,within
50,119.48202228546143,model,between
50,43677.98592853546,model,sum
50,43558.50390625,,within
50,119.48202228546143,,between
50,43677.98592853546,,sum
70,42295.443603515625,model.0,within
70,113.6591899394989,model.0,between
70,42409.102793455124,model.0,sum
70,42295.443603515625,model.1,within
70,113.6591899394989,model.1,between
70,42409.102793455124,model.1,sum
70,6192.853210449219,model.2,within
70,33.75282156467438,model.2,between
70,6226.606032013893,model.2,sum
70,1808.0960388183594,model.3,within
70,12.167350172996521,model.3,between
70,1820.263388991356,model.3,sum
70,82.32797884941101,model.4,within
70,5.160406485199928,model.4,between
70,87.48838533461094,model.4,sum
70,43.26494741439819,model.5,within
70,3.5033391267061234,model.5,between
70,46.76828654110432,model.5,sum
70,34.24343299865723,model.6,within
70,4.242340013384819,model.6,between
70,38.485773012042046,model.6,sum
70,20.384634971618652,model.7,within
70,3.224813833832741,model.7,between
70,23.609448805451393,model.7,sum
70,21.63415789604187,model.8,within
70,4.266128480434418,model.8,between
70,25.900286376476288,model.8,sum
70,10.96364575624466,model.9,within
70,2.3970965147018433,model.9,between
70,13.360742270946503,model.9,sum
70,8.240554988384247,model.10,within
70,2.19957834482193,model.10,between
70,10.440133333206177,model.10,sum
70,3.978261262178421,model.11,within
70,1.1770505532622337,model.11,between
70,5.155311815440655,model.11,sum
70,42295.443603515625,model,within
70,113.6591899394989,model,between
70,42409.102793455124,model,sum
70,42295.443603515625,,within
70,113.6591899394989,,between
70,42409.102793455124,,sum
100,43354.84033203125,model.0,within
100,114.97675466537476,model.0,between
100,43469.817086696625,model.0,sum
100,43354.84033203125,model.1,within
100,114.97675228118896,model.1,between
100,43469.81708431244,model.1,sum
100,5454.9559326171875,model.2,within
100,29.83271014690399,model.2,between
100,5484.7886427640915,model.2,sum
100,1605.4690856933594,model.3,within
100,10.481291443109512,model.3,between
100,1615.950377136469,model.3,sum
100,61.314600467681885,model.4,within
100,4.191085264086723,model.4,between
100,65.50568573176861,model.4,sum
100,31.82083237171173,model.5,within
100,2.8912840634584427,model.5,between
100,34.712116435170174,model.5,sum
100,26.959494948387146,model.6,within
100,3.6608280390501022,model.6,between
100,30.62032298743725,model.6,sum
100,15.828102946281433,model.7,within
100,2.7960030287504196,model.7,between
100,18.624105975031853,model.7,sum
100,17.27455723285675,model.8,within
100,3.8290690928697586,model.8,between
100,21.10362632572651,model.8,sum
100,9.51391339302063,model.9,within
100,2.339459553360939,model.9,between
100,11.853372946381569,model.9,sum
100,8.160415709018707,model.10,within
100,2.474169820547104,model.10,between
100,10.634585529565811,model.10,sum
100,3.4276948869228363,model.11,within
100,1.1711455509066582,model.11,between
100,4.5988404378294945,model.11,sum
100,43354.84033203125,model,within
100,114.97675466537476,model,between
100,43469.817086696625,model,sum
100,43354.84033203125,,within
100,114.97675466537476,,between
100,43469.817086696625,,sum
130,42248.37109375,model.0,within
130,116.70943117141724,model.0,between
130,42365.08052492142,model.0,sum
130,42248.37109375,model.1,within
130,116.7094292640686,model.1,between
130,42365.08052301407,model.1,sum
130,5047.247772216797,model.2,within
130,28.57258117198944,model.2,between
130,5075.820353388786,model.2,sum
130,1499.6825866699219,model.3,within
130,10.050191879272461,model.3,between
130,1509.7327785491943,model.3,sum
130,54.14667105674744,model.4,within
130,3.9405567795038223,model.4,between
130,58.08722783625126,model.4,sum
130,28.126994252204895,model.5,within
130,2.6772174537181854,model.5,between
130,30.80421170592308,model.5,sum
130,24.599666714668274,model.6,within
130,3.4119366258382797,model.6,between
130,28.011603340506554,model.6,sum
130,14.456639885902405,model.7,within
130,2.633816659450531,model.7,between
130,17.090456545352936,model.7,sum
130,16.008450984954834,model.8,within
130,3.6273647248744965,model.8,between
130,19.63581570982933,model.8,sum
130,9.08226990699768,model.9,within
130,2.328923910856247,model.9,between
130,11.411193817853928,model.9,sum
130,8.331723272800446,model.10,within
130,2.6227427273988724,model.10,between
130,10.954466000199318,model.10,sum
130,3.332487016916275,model.11,within
130,1.1846193745732307,model.11,between
130,4.517106391489506,model.11,sum
130,42248.37109375,model,within
130,116.70943117141724,model,between
130,42365.08052492142,model,sum
130,42248.37109375,,within
130,116.70943117141724,,between
130,42365.08052492142,,sum
160,43433.4619140625,model.0,within
160,120.15960931777954,model.0,between
160,43553.62152338028,model.0,sum
160,43433.4619140625,model.1,within
160,120.15960645675659,model.1,between
160,43553.62152051926,model.1,sum
160,5111.041351318359,model.2,within
160,27.901347994804382,model.2,between
160,5138.942699313164,model.2,sum
160,1513.299575805664,model.3,within
160,9.880020529031754,model.3,between
160,1523.1795963346958,model.3,sum
160,51.67416167259216,model.4,within
160,3.748085990548134,model.4,between
160,55.4222476631403,model.4,sum
160,26.945247769355774,model.5,within
160,2.61202934384346,model.5,between
160,29.557277113199234,model.5,sum
160,23.988794922828674,model.6,within
160,3.3536574244499207,model.6,between
160,27.342452347278595,model.6,sum
160,14.080977439880371,model.7,within
160,2.579510912299156,model.7,between
160,16.660488352179527,model.7,sum
160,15.629656314849854,model.8,within
160,3.566666901111603,model.8,between
160,19.196323215961456,model.8,sum
160,9.033316135406494,model.9,within
160,2.3441548943519592,model.9,between
160,11.377471029758453,model.9,sum
160,8.589251577854156,model.10,within
160,2.738697722554207,model.10,between
160,11.327949300408363,model.10,sum
160,3.3175720274448395,model.11,within
160,1.2062550261616707,model.11,between
160,4.52382705360651,model.11,sum
160,43433.4619140625,model,within
160,120.15960931777954,model,between
160,43553.62152338028,model,sum
160,43433.4619140625,,within
160,120.15960931777954,,between
160,43553.62152338028,,sum
200,42622.481689453125,model.0,within
200,120.8231692314148,model.0,between
200,42743.30485868454,model.0,sum
200,42622.481689453125,model.1,within
200,120.82316780090332,model.1,between
200,42743.30485725403,model.1,sum
200,4885.357574462891,model.2,within
200,28.015825152397156,model.2,between
200,4913.373399615288,model.2,sum
200,1448.9463653564453,model.3,within
200,9.940200001001358,model.3,between
200,1458.8865653574467,model.3,sum
200,49.29621422290802,model.4,within
200,3.7374709099531174,model.4,between
200,53.03368513286114,model.4,sum
200,25.682882070541382,model.5,within
200,2.5729240626096725,model.5,between
200,28.255806133151054,model.5,sum
200,22.802852272987366,model.6,within
200,3.3024827986955643,model.6,between
200,26.10533507168293,model.6,sum
200,13.416708648204803,model.7,within
200,2.5514227747917175,model.7,between
200,15.968131422996521,model.7,sum
200,14.922874450683594,model.8,within
200,3.5259896367788315,model.8,between
200,18.448864087462425,model.8,sum
200,8.707922637462616,model.9,within
200,2.33883798122406,model.9,between
200,11.046760618686676,model.9,sum
200,8.427176296710968,model.10,within
200,2.7730923742055893,model.10,between
200,11.200268670916557,model.10,sum
200,3.2258012294769287,model.11,within
200,1.2063313350081444,model.11,between
200,4.432132564485073,model.11,sum
200,42622.481689453125,model,within
200,120.8231692314148,model,between
200,42743.30485868454,model,sum
200,42622.481689453125,,within
200,120.8231692314148,,between
200,42743.30485868454,,sum
