epoch,value,layer_name
100,321304.90625,model.3
100,18973.17578125,model.4
100,11829.0927734375,model.5
100,8964.927734375,model.6
100,5999.5361328125,model.7
100,5630.33154296875,model.8
100,3906.04931640625,model.9
100,3279.157958984375,model.10
100,1940.50341796875,model.11
100,2580463.0,model
100,2580463.0,
130,2483210.5,model.0
130,2483210.25,model.1
130,613727.25,model.2
130,303623.4375,model.3
130,17291.671875,model.4
130,10815.373046875,model.5
130,8336.6591796875,model.6
130,5587.5361328125,model.7
130,5289.8623046875,model.8
130,3700.1552734375,model.9
130,3220.39990234375,model.10
130,1862.7420654296875,model.11
130,2483210.5,model
130,2483210.5,
160,2549081.0,model.0
160,2549081.0,model.1
160,635826.25,model.2
160,313417.59375,model.3
160,17270.177734375,model.4
160,10719.888671875,model.5
160,8349.4228515625,model.6
160,5545.74658203125,model.7
160,5223.560546875,model.8
160,3678.015625,model.9
160,3253.1298828125,model.10
160,1829.3563232421875,model.11
160,2549081.0,model
160,2549081.0,
200,2472522.0,model.0
200,2472522.0,model.1
200,606556.375,model.2
200,299019.8125,model.3
200,16243.4072265625,model.4
200,10193.689453125,model.5
200,7958.9833984375,model.6
200,5311.57275390625,model.7
200,5029.0380859375,model.8
200,3565.830078125,model.9
200,3187.65087890625,model.10
200,1794.304443359375,model.11
200,2472522.0,model
200,2472522.0,
