epoch,value,layer_name,trace
130,0.7122790385037661,avgpool,between
130,1.373649975284934,avgpool,sum
160,13.494506359100342,maxpool,within
160,0.9919563084840775,maxpool,between
160,14.48646266758442,maxpool,sum
160,37.147369027137756,layer1,within
160,9.282622024416924,layer1,between
160,46.42999105155468,layer1,sum
160,20.678607299923897,layer2,within
160,5.848100256174803,layer2,between
160,26.5267075560987,layer2,sum
160,18.60145380347967,layer3,within
160,3.8888826090842485,layer3,between
160,22.49033641256392,layer3,sum
160,0.6073718331754208,layer4,within
160,0.8115641977638006,layer4,between
160,1.4189360309392214,layer4,sum
160,0.6073718331754208,avgpool,within
160,0.8115641977638006,avgpool,between
160,1.4189360309392214,avgpool,sum
200,10.888820171356201,maxpool,within
200,0.7503700479865074,maxpool,between
200,11.639190219342709,maxpool,sum
200,31.00688374042511,layer1,within
200,7.334308877587318,layer1,between
200,38.34119261801243,layer1,sum
200,17.45039278268814,layer2,within
200,4.948448998853564,layer2,between
200,22.398841781541705,layer2,sum
200,16.006108306348324,layer3,within
200,3.2621056539937854,layer3,between
200,19.26821396034211,layer3,sum
200,0.6043269820511341,layer4,within
200,0.9875255655497313,layer4,between
200,1.5918525476008654,layer4,sum
200,0.6043269820511341,avgpool,within
200,0.9875255655497313,avgpool,between
200,1.5918525476008654,avgpool,sum
