epoch,value,layer_name
50,"[ 6387.013   -1376.9912  -3120.6416  ...  1822.7263   -714.43445
 23298.102  ]",model.block9.relu
50,"[-1035.648     189.24594  1964.4152  ...  2292.8164   2602.2026
  4879.205  ]",model.fc
60,"[3332909.     3726581.     -796874.94   ...   61721.94     60204.027
    6153.0776]",model.block0.fc
60,"[-75727.13    80008.87   160292.7    ...   5606.9824  -8139.295
  12153.162 ]",model.block0.relu
60,[ 44676.105  71456.04  276471.9   ...  42061.734 -13399.346  31399.957],model.block1.fc
60,"[-33446.414    4454.8774 -14643.189  ...  -4762.6543  20352.682
 -38668.973 ]",model.block1.relu
60,[217795.78   35147.848  -2812.31  ...  36812.344  -1406.477   1421.106],model.block2.fc
60,[ 48337.582  -7856.801 -41757.695 ...  29387.092 -25142.912   7471.38 ],model.block2.relu
60,"[ 54204.562  -18082.914   10815.267  ...  -8438.287   -1432.9153
   1957.2476]",model.block3.fc
60,[ 51764.047  20307.291  32502.453 ...  13469.601   4566.764 -21038.51 ],model.block3.relu
60,"[ 61259.4     55798.31    20403.283  ... -10725.351   -2121.818
  -5759.7144]",model.block4.fc
60,[60372.547  72375.26   96096.38   ...  7248.875    600.9033 -3351.6611],model.block4.relu
60,[ 30414.508  10524.691  14241.935 ...  11621.592  24120.46  -25001.41 ],model.block5.fc
60,"[-1721.9445   3867.8633    933.3045  ... -7498.269    6591.079
   384.37708]",model.block5.relu
60,"[ 5.9940652e+04  1.7084664e+04  2.8874065e+03 ...  2.4454346e+00
 -1.0517639e+02 -9.1908652e+03]",model.block6.fc
60,"[ 3645.4456   1514.6649   1009.70935 ...  -836.06726  2947.3252
 -1038.8052 ]",model.block6.relu
60,[16940.723   4478.783   4411.2295 ...  7595.0015  6401.364    962.4947],model.block7.fc
60,[ 682.41626   -4.69339 -829.2741  ...  920.05023  146.03104 1380.3308 ],model.block7.relu
60,[6347.126   -133.53311 7023.745   ... 5370.4487  6823.1543   945.4869 ],model.block8.fc
60,"[-900.6582    998.1298   3997.928    ... 2183.003      29.319336
 2796.2397  ]",model.block8.relu
60,"[ 4727.8813   2375.5793  -1951.7279  ...  1534.8967    413.17847
  1717.4493 ]",model.block9.fc
60,[4385.8496 -633.6096 1292.1338 ... 1959.1018 -843.7251 1844.0259],model.block9.relu
60,[4696.2915   769.6239   621.18677 ... 1182.0253  2607.7268  3107.335  ],model.fc
80,"[414271.3    125399.53   -30332.094  ...  25910.738  -10497.318
  -5999.3193]",model.block0.fc
80,"[  -481.22595 171849.1     213958.78    ... -30958.05     22079.836
  -5758.0513 ]",model.block0.relu
80,"[ 21780.285  117244.97   231904.47   ...   5057.9746  26006.19
  33882.695 ]",model.block1.fc
80,"[238025.52   -84721.55    63297.547  ...  -4063.3438 -10262.531
 -40372.113 ]",model.block1.relu
80,[-23556.148  21699.668  70183.016 ...  41527.484 -10114.115  25351.547],model.block2.fc
80,"[ -4334.5127  54343.04    28629.145  ...   8463.4    -28896.914
  14017.418 ]",model.block2.relu
80,"[ 24890.121    -907.2954   5232.832  ... -27567.8     -5504.678
   -530.5991]",model.block3.fc
80,"[ 96877.92    92560.02    64739.277  ...  12347.102    4181.0317
 -25194.945 ]",model.block3.relu
80,[ 62262.246  38300.242  20009.893 ... -30210.717 -16521.645  -9289.655],model.block4.fc
80,"[ 16862.348   40693.848    9752.159  ...   6618.6445   6006.5625
 -16555.66  ]",model.block4.relu
80,"[ 35753.312    6846.9272  46873.82   ...   4179.7495  16031.533
 -18388.11  ]",model.block5.fc
80,[16718.336  11052.334  -5380.5693 ...  3097.059   1467.1545 -2540.9375],model.block5.relu
80,[11382.532 21296.625  6280.95  ...  8566.93  -6732.242 -6944.439],model.block6.fc
80,"[-1829.1544   1215.4117   1498.3444  ...  -223.9289    303.95374
  -708.2174 ]",model.block6.relu
80,"[11710.291       46.933502 -1661.6846   ...  1747.0253    2659.88
   -95.033875]",model.block7.fc
80,"[ -383.78644   248.617     940.0026  ... -1109.7937    379.66113
  -752.5051 ]",model.block7.relu
80,[8273.588  1803.806  4231.039  ... 3427.0186 4192.945  4220.6094],model.block8.fc
80,[1911.0332   478.99838  428.17682 ...  604.6902  2791.4146  3348.7637 ],model.block8.relu
80,"[ -589.66614  1546.0695  -2973.4143  ... -1045.7819   -939.3561
   520.17285]",model.block9.fc
80,[-86.30237  570.3944    31.932129 ... 283.75964  466.12552  554.5071  ],model.block9.relu
80,[2403.5747   639.1669  1064.9094  ...  741.30237  955.0122  1437.6646 ],model.fc
100,"[  -8188.118      7889.7314  -113837.516   ...    4862.91        154.32758
   -1812.0187 ]",model.block0.fc
100,"[-71367.445   69226.086  212232.2    ... -44653.34    -1363.8926
  11999.23  ]",model.block0.relu
100,[-86553.55  -10365.201 200494.36  ...  -4081.521  28787.271  31949.531],model.block1.fc
100,[271122.28  254548.22   10741.93  ...  26572.258  31982.555 -59179.07 ],model.block1.relu
100,"[-95181.91     3735.9297  86081.55   ... 103896.71   -15738.008
 -20934.555 ]",model.block2.fc
100,"[ 521455.22    29147.666 -105963.12  ...   19374.441  -31095.145
  -29458.777]",model.block2.relu
100,"[187016.62    24539.014   32471.89   ... -30397.242   -4021.8823
  -9716.711 ]",model.block3.fc
100,"[ 40290.027  -71790.77   -75570.5    ...  13515.119     324.5277
 -22320.52  ]",model.block3.relu
100,"[ 80195.66    -5790.5366  35071.293  ... -24797.27    -2084.0234
 -13538.01  ]",model.block4.fc
100,[ 14140.606  27883.637 -10966.58  ...   5836.244   8485.909  -5445.355],model.block4.relu
100,[ 79123.18   27590.45   36533.64  ...  21870.113  22029.965 -14541.985],model.block5.fc
100,[1845.1823 8213.175  1231.463  ... 1125.8967 4405.257   860.0215],model.block5.relu
100,[24664.545   2469.0017  5857.239  ... 11631.793   9061.349   2274.0068],model.block6.fc
100,"[ 789.3183   -383.29724   587.2372   ... 2377.8318    -63.880768
  258.93237 ]",model.block6.relu
100,"[12093.524     118.58792  6533.236   ...  6666.3447    714.93274
  1729.7461 ]",model.block7.fc
100,"[ 3664.5793   -865.6224   -223.71179 ...  -784.92377    76.70086
 -1629.9409 ]",model.block7.relu
100,[-175.26129 7085.071   4830.6113  ... 9770.268    907.0043  1348.3218 ],model.block8.fc
100,"[  784.11145   512.5803    452.7826  ...  -808.0892   -965.6782
 -1625.9116 ]",model.block8.relu
100,"[-1882.847    4094.4521  -3156.616   ... -1513.6707    386.03278
  3002.2168 ]",model.block9.fc
100,[ 82.03032  185.93425  933.7914   ... 121.29999  202.56921  118.750465],model.block9.relu
100,[2610.6528  -838.6831  2399.196   ...  645.01544  570.1276   169.76654],model.fc
125,"[ 1.0223565e+06 -1.9310708e+06 -2.4911698e+06 ...  1.8602055e+04
  1.9774807e+03 -7.5336973e+03]",model.block0.fc
125,"[-39876.004   156697.81    218081.17    ... -76184.59      -700.78174
 -23639.121  ]",model.block0.relu
125,[-44014.773  91845.5   153986.45  ... -19915.895  29593.459  18991.814],model.block1.fc
125,"[-153250.73    -48979.613      193.1565 ...   19204.572    11767.043
  -65803.33  ]",model.block1.relu
125,"[ 553899.56  -129528.72   552153.75  ...   61093.723  -33292.484
    4841.26 ]",model.block2.fc
125,"[215775.56    91275.47    73194.58   ...  67744.984   -2166.3584
  -1367.3359]",model.block2.relu
125,"[300526.16   -54514.793  -68271.54   ... -34246.87    -5124.4688
 -21359.752 ]",model.block3.fc
125,"[-132274.44     98030.2    -137095.78   ...   70589.164     1667.3135
  -74608.55  ]",model.block3.relu
125,[ 87681.336 391420.53  204736.39  ... -52575.742 -11534.109 -18929.275],model.block4.fc
125,[57217.758  22423.69   33391.72   ...  4203.822  10156.461    365.4922],model.block4.relu
125,[ 64605.703  77445.41   13292.758 ...  36009.664  19309.424 -21027.826],model.block5.fc
125,[31054.377  28588.344   5466.108  ...  3165.9282 -1086.3744  1273.5709],model.block5.relu
125,[13422.694  37893.062   -761.8784 ... 10053.536   6735.894   1852.6687],model.block6.fc
125,[ 394.76492  931.6928  1300.1515  ... 5361.014    676.404   3177.5378 ],model.block6.relu
125,"[ 5875.5786  -1176.7273   3155.1816  ...  3426.305    2151.036
   494.48224]",model.block7.fc
125,"[ 1971.5673  -2643.3052    754.0704  ... -1817.4849   -134.63191
 -4513.33   ]",model.block7.relu
125,[16282.162   -383.4226 -2985.4585 ... 16656.168   2602.8184  1047.6039],model.block8.fc
125,[-2871.4663  5408.9297  -528.0588 ...  4905.619   7815.9756 21005.79  ],model.block8.relu
125,"[14295.359   -1372.4164    183.61441 ... -1829.9508  -2119.706
  -632.39496]",model.block9.fc
125,[ 670.2251   208.30254 1316.591   ...  701.37354  812.6067   501.83206],model.block9.relu
125,[4172.5757  1033.5365  1810.7957  ... -229.04669  295.10034  910.449  ],model.fc
150,"[ 1687422.       668453.3    -3515577.2    ...    15404.501    -10050.557
   -14550.8125]",model.block0.fc
150,"[142488.44    57852.457  268969.8    ... -78240.66     -462.7798
   5456.039 ]",model.block0.relu
150,"[-17143.695   92230.234  329107.2    ...  -7087.2285  27866.805
  18313.418 ]",model.block1.fc
150,[201203.28  -26089.932  66077.14  ... -19829.562  29162.998 -58536.55 ],model.block1.relu
150,"[-336826.38   177604.16   276788.62  ...   45329.53    34779.117
  -16563.012]",model.block2.fc
150,[158107.61    9116.664  19366.896 ...  58538.23   -6199.979  10503.474],model.block2.relu
150,[125789.805  37252.527  24610.744 ... -29525.863  -4852.464 -21426.314],model.block3.fc
150,[151299.97   58590.816  39240.656 ...  95260.17  -28180.086 -53290.438],model.block3.relu
150,[ 56530.855  45108.76   82234.79  ...  12406.98  -31183.867 -21672.88 ],model.block4.fc
150,[106877.55  110491.41   95862.945 ...  31784.82   28010.344  -9639.304],model.block4.relu
150,"[130507.92    77971.71     6535.502  ...  -4387.8677  21517.465
 -17528.176 ]",model.block5.fc
150,[-2190.4375 36605.023  14452.428  ...  2853.1758  9557.803   1710.8228],model.block5.relu
150,"[ 14381.344   87798.56   -49031.03   ...   8110.201   10459.512
   2398.3115]",model.block6.fc
150,[-4059.1284  2723.005   1766.8584 ...  5680.5566  1739.1929  2702.2585],model.block6.relu
150,[11020.794   1523.3977  1988.4136 ...  2766.8943  3197.1216   881.3003],model.block7.fc
150,"[ -3106.458   -10369.063      936.54285 ...  -3483.853       64.19185
  -6097.036  ]",model.block7.relu
150,[-8526.25  23497.576 10863.569 ... 12054.816  3918.981 13947.064],model.block8.fc
150,"[ 2.9331096e+04  3.2629692e+03 -2.8715164e+01 ...  4.5437974e+03
  1.1112938e+04  2.9135648e+04]",model.block8.relu
150,"[-4912.509     159.09776  1232.4664  ...  -883.95074   564.8147
  -749.2644 ]",model.block9.fc
150,[1659.6187  -576.15784 1955.6418  ...  424.32663 1335.2668   688.338  ],model.block9.relu
150,"[-1811.7986    619.6902   2730.8079  ...  -398.6109    906.4471
   648.02075]",model.fc
175,"[  -31047.99  -4765369.     2980379.2   ...    36920.94     31762.646
    -5084.338]",model.block0.fc
175,"[ 96218.21   154213.81   224859.5    ... -57758.51    -2406.2524
 -10127.976 ]",model.block0.relu
175,[-11416.842 102732.945 289959.75  ... -23531.71   19013.361  25210.506],model.block1.fc
175,"[-196948.56     63988.535   302008.     ...   16392.625    -1185.5859
  -97691.76  ]",model.block1.relu
175,"[-10285.773      150.05664 -95351.61    ...  71608.77      8531.672
  10016.703  ]",model.block2.fc
175,[141775.11   60967.25   56212.902 ... 163909.86  -26800.898  38531.32 ],model.block2.relu
175,"[342212.38    71569.41   104519.15   ... -26746.363   -6570.9717
 -25007.072 ]",model.block3.fc
175,[-11056.229  71698.71   75437.31  ...  98001.58   16704.32  -64266.53 ],model.block3.relu
175,[ 92323.195 170462.97  172038.73  ...   3480.891 -10111.76  -22991.654],model.block4.fc
175,[39716.836  24171.418  63264.54   ...   326.7041 55281.582  -7577.274 ],model.block4.relu
175,[190037.9    67776.31  -24315.107 ...  10052.101  21120.998 -22453.76 ],model.block5.fc
175,"[-25438.398   16514.799   -3442.8345 ...   6876.919    6028.078
   2929.486 ]",model.block5.relu
175,"[-20030.305    75752.59    -12656.006   ...   2491.5188    8379.33
    138.85815]",model.block6.fc
175,[ 6236.433   1130.5344 -1983.6414 ...  7557.587    691.3867  5652.3765],model.block6.relu
175,"[3976.1475    590.2001    602.6163   ... 1070.6766   1617.4462
   20.177551]",model.block7.fc
175,"[  470.59448   663.764     670.98016 ... -1597.998    -138.71991
 -2140.1519 ]",model.block7.relu
175,[ 6977.5522 17390.902  -4071.6455 ... 22900.23    1716.1738 14048.51  ],model.block8.fc
175,"[-37169.125   -2250.6475 -20200.852  ...   7982.704    5832.323
  14971.806 ]",model.block8.relu
175,"[ 7422.838   -5173.2534    946.54047 ...  -910.4188  -2508.1323
  2763.5378 ]",model.block9.fc
175,[-464.56537 3066.2266   517.6939  ...  295.72485 1087.641    462.67264],model.block9.relu
175,"[-1781.8213     105.127625  2114.2942   ... -1083.0312    1177.4039
   263.77118 ]",model.fc
200,"[ 1.9892872e+06  5.0108519e+05  6.5166312e+05 ... -3.7171402e+04
  2.7867927e+03  1.5926169e+03]",model.block0.fc
200,[-48319.07   45429.414 119691.586 ... -53674.797 -12327.889  -9180.381],model.block0.relu
200,[ 34582.46   59795.703 193595.11  ... -17533.01   25126.04   11988.484],model.block1.fc
200,[ 22860.188  40685.99   74305.53  ... -21300.684  33631.484 -81856.086],model.block1.relu
200,[358849.1   -43086.375  95536.67  ...  28143.86  -49459.82  -35183.34 ],model.block2.fc
200,[654580.9    -8299.393 168951.5   ...  64566.58   12222.425   3718.647],model.block2.relu
200,[731551.9   -35200.21  -46426.32  ... -60707.582  23117.26  -30195.328],model.block3.fc
200,"[165818.11   130214.57    -3888.869  ...  86340.81    -4297.9756
 -93000.92  ]",model.block3.relu
200,"[ -1518.2979  73034.266  101337.4    ...   4563.3193  -6049.492
 -37593.637 ]",model.block4.fc
200,[133315.34   62373.746  57198.2   ... -23008.607  40597.258  17357.475],model.block4.relu
200,[190958.22   48158.406  19219.203 ...   5946.335  59466.055  25957.328],model.block5.fc
200,[ 2720.7576 14499.113   1579.6292 ...  6758.4043  8988.349   5385.3506],model.block5.relu
200,"[17833.404   15122.395    6385.1714  ...  3838.6157   2474.3655
  -103.62207]",model.block6.fc
200,[6960.7188 4229.751  1165.537  ... 6434.551  2646.0347 9076.887 ],model.block6.relu
200,[4534.648   -232.57025  876.91614 ... 3084.8853  1088.0684   253.28326],model.block7.fc
200,"[ -813.47253 -1678.4858   -925.4075  ... -1651.0427   -132.00006
 -1342.2017 ]",model.block7.relu
200,"[ 29874.783   32018.486  -24901.184  ...  26747.646    3314.2593
   2953.7832]",model.block8.fc
200,[-9169.778  -3083.8904  3520.7747 ...  3213.6675  4972.8804  9284.1875],model.block8.relu
200,"[-22630.85    -5185.0425  -7515.734  ...  -4203.048     635.2241
   1277.2095]",model.block9.fc
200,[-394.55286 1064.9309  1984.0264  ...  319.53146  880.0586   370.10968],model.block9.relu
200,[-757.51917  214.14822  685.31775 ...  -67.31732  323.12805  394.28467],model.fc
225,"[ 1763984.5     1133377.2    -2073146.5    ...    41340.984      5429.1
    -4249.9595]",model.block0.fc
225,"[-747577.44   354851.8    396342.28  ...  -99132.29    50637.137
 -182468.1  ]",model.block0.relu
225,[ 72692.445 138566.3   233939.53  ... -21997.576  20924.543  51822.582],model.block1.fc
225,"[ 2.1851648e+05 -4.6346418e+04 -6.1968758e+04 ... -1.4511808e+04
  6.6906738e+01 -1.1787474e+05]",model.block1.relu
225,[443629.    369411.12  256397.27  ...  32569.29   -4820.488  -9037.766],model.block2.fc
225,"[ 710925.75  -100342.86   140887.77  ...   88600.63    15278.803
  -47636.2  ]",model.block2.relu
225,[256843.62    4494.946 -44781.2   ... -19092.588 -13486.915 -50135.29 ],model.block3.fc
225,[192705.78   65552.86  170329.22  ...  80169.69  -13405.854 -72639.68 ],model.block3.relu
225,"[337671.     949867.7    365738.56   ...   7961.8545  -2791.1843
 -28960.664 ]",model.block4.fc
225,"[215041.4     27062.059   67053.11   ... -15055.225   63401.94
  -2870.5493]",model.block4.relu
225,[162106.22   87727.266  56491.977 ...  28714.203  36469.812  18594.129],model.block5.fc
225,[ 8233.908 46158.418 14711.603 ... 12663.861  9283.883  8140.457],model.block5.relu
225,[70416.07   82690.51   11130.862  ... -3087.5764 -3435.795  -3909.3452],model.block6.fc
225,[ 7300.7104 10253.843  -5549.5825 ...  7357.7764  2682.5527 10378.458 ],model.block6.relu
225,[1140.3513  1290.8776  -209.15604 ... 1587.7924  1338.0728  2341.8662 ],model.block7.fc
225,"[  824.3226  -3161.5552  -1726.3391  ... -3339.8281   -127.76475
 -3072.7063 ]",model.block7.relu
225,"[20915.55     3283.6836    946.82996 ... 16806.508     368.6137
 15433.078  ]",model.block8.fc
225,[39532.195 78640.66  72472.664 ... 20994.996 79957.85  53233.062],model.block8.relu
225,[-793.23096  395.16016  453.62704 ... -543.4645   296.9069    99.2508 ],model.block9.fc
225,"[-2426.5742   1393.453     -99.77054 ...  -328.41345 -1341.4739
   870.6102 ]",model.block9.relu
225,[306.38763  415.30975  287.4553   ...  30.064484 -48.87194  160.95737 ],model.fc
250,"[1639633.4    -240284.08    621761.56   ...    5840.0996    5022.784
   -1662.719 ]",model.block0.fc
250,"[ 40080.406   66814.71   206935.94   ... -98283.48   -13918.9375
  -9102.543 ]",model.block0.relu
250,"[-150305.31   349946.6    618332.1   ...  -44882.082   48552.41
   46072.74 ]",model.block1.fc
250,"[  48312.07      1189.2783   97277.26   ...  -31986.455    37271.89
 -104122.93  ]",model.block1.relu
250,"[ 454478.2   -173302.58   482535.7   ...   41017.055    2506.624
  -50350.57 ]",model.block2.fc
250,[430779.66   63764.92   61517.297 ... 112786.055  20081.76   41021.656],model.block2.relu
250,[676021.4    33571.375 -39796.51  ... -13992.905  10147.326 -59563.71 ],model.block3.fc
250,[222821.75   17274.227 -51510.75  ...  78480.445 -16261.135 -95857.914],model.block3.relu
250,[ 40790.57  142262.81  136854.66  ...  31092.957 -28731.762 -43832.29 ],model.block4.fc
250,[114215.47   67115.61  122242.45  ...  14174.368  47345.223  -4258.99 ],model.block4.relu
250,"[ 234365.6     68980.48  -256503.23  ...   63747.504   42144.496
   16556.193]",model.block5.fc
250,"[-24007.105   33067.58     3032.7397 ...  15713.945   10006.117
   5975.215 ]",model.block5.relu
250,[-3528.149  73636.07    4710.0264 ... -3469.4421 -5142.4785 -7639.7905],model.block6.fc
250,[11169.921   2454.929   4719.904  ...  5299.3877  1509.7622  8319.322 ],model.block6.relu
250,"[-2950.117    2704.7585    219.91228 ...  1776.337     937.1068
  2257.9595 ]",model.block7.fc
250,"[ -148.11087 -2222.5537    675.3437  ... -2250.8418    -95.63021
  -677.5303 ]",model.block7.relu
250,[23988.256   5189.541  13342.557  ... 17861.555    -81.1842  3561.9998],model.block8.fc
250,"[12769.002    19913.652    -8751.55     ...  5600.223     3547.2073
    38.187866]",model.block8.relu
250,"[ 4269.155   -7671.7896  -2353.9907  ...  -223.07971   254.39339
  5699.256  ]",model.block9.fc
250,[165.36417 524.2759  525.491   ... 250.86102 452.12    162.00735],model.block9.relu
250,[ 33.067535 -22.673584  51.25364  ... -44.041607  28.661118  46.499195],model.fc
275,"[ 1.5015898e+06  8.7525738e+05  2.9575622e+06 ...  1.9681768e+03
 -4.1075791e+03 -1.4352219e+03]",model.block0.fc
275,"[ 67601.555   89462.86   206924.34   ... -87794.625   -7139.0566
  -8254.41  ]",model.block0.relu
275,[ 49004.6    65687.83  261508.31  ... -51931.195  35708.105  30291.025],model.block1.fc
275,"[ 226718.86     99229.336   205621.47   ...   -4407.7266   59558.906
 -120316.33  ]",model.block1.relu
275,[403858.06  264007.44  559006.06  ...  61801.43   17084.613  -9138.798],model.block2.fc
275,[460572.44   10258.098 282894.16  ... 215340.86   28002.625  66154.766],model.block2.relu
275,[303315.34   83363.84  -18722.254 ... -31288.414 -12396.097 -24312.117],model.block3.fc
275,[ 59725.43   81017.086  91030.25  ...  73226.49  -13220.182 -77069.97 ],model.block3.relu
275,[128506.555 188717.06  186545.31  ...  25356.227 -19549.39  -48543.492],model.block4.fc
275,[104127.195  37411.85   94298.54  ... -11881.039  59029.79   13603.494],model.block4.relu
275,[429730.5   142050.16   67767.69  ...  27108.184  65134.527  19051.84 ],model.block5.fc
275,"[ -639.66187 19034.732   -3374.4624  ... 11432.23    15182.458
  7848.1304 ]",model.block5.relu
275,[-1924.8918 50594.906   9140.416  ... -3296.9438 -3899.7407 -7126.314 ],model.block6.fc
275,[4620.1987  2548.2993  -111.86994 ... 4258.7144  3700.4592  9617.713  ],model.block6.relu
275,[1100.0323 1828.3164 1379.3372 ... 2113.2073 1155.9552 1485.0737],model.block7.fc
275,"[ -255.97812   -938.1737      65.945786 ... -2619.6414     -67.59982
 -2014.1198  ]",model.block7.relu
275,"[24260.928   10724.043    1587.2963  ... 19060.521     151.14198
 14647.37   ]",model.block8.fc
275,"[-25131.326   -2953.96     9737.618  ...   2137.0227   4129.5166
   5917.221 ]",model.block8.relu
275,"[-452.65692    19.506124 -748.3021   ... -472.26117   -70.15488
  -14.870267]",model.block9.fc
275,[ -5.457284 673.9979   555.85974  ...  36.36594  202.43898   28.851019],model.block9.relu
275,"[-302.32285   138.4121    149.42603  ...  -10.451233   37.366676
   57.176815]",model.fc
300,"[ 3.3385020e+06  1.8871555e+06 -2.1743522e+06 ...  4.9029243e+03
 -3.2447314e+03  2.4957632e+03]",model.block0.fc
300,[-73108.38   75565.8   195915.48  ... -83269.62  -12293.76   10089.049],model.block0.relu
300,[ 40563.48   83860.39  262817.9   ... -37508.758  42299.586  16612.28 ],model.block1.fc
300,"[ -20271.236  377865.75  -561336.75  ...   -8678.703   41835.125
  -55712.473]",model.block1.relu
300,"[ 540824.3    320808.16  -499001.75  ...   37051.34   -38458.004
   34892.492]",model.block2.fc
300,[ 49389.793  29723.463  -4221.426 ... 145564.      8247.553   3898.247],model.block2.relu
300,"[337794.12     3576.293    2276.0586 ... -30847.695  -15388.305
 -16128.131 ]",model.block3.fc
300,[ 211815.52 -149612.4    69978.03 ...   77177.74  -17543.52  -91542.11],model.block3.relu
300,[112431.336  80781.36  121833.03  ...  22720.69  -28316.244 -58039.656],model.block4.fc
300,[158314.88  -17795.75   56390.734 ...   6545.267  86098.31   12590.604],model.block4.relu
300,"[205358.34    32805.85    63899.57   ...  18152.719   67586.3
    769.9175]",model.block5.fc
300,"[ 61635.938   10854.906  -12869.365  ...  16541.16      607.3389
   3241.1394]",model.block5.relu
300,"[ 47184.57    57320.207  -31372.111  ...   1743.2523 -21206.006
  -6714.675 ]",model.block6.fc
300,[ 951.4189 8309.974  -214.9621 ... 5082.538  2137.3647 8955.595 ],model.block6.relu
300,[1429.6635  522.689  1196.5925 ... 2318.4072 1147.0059 1736.4097],model.block7.fc
300,"[ -331.47488  -872.56635  -468.2907  ... -1555.7507    -53.76815
 -1553.4541 ]",model.block7.relu
300,"[10089.38    -9428.071    4082.3972  ...  6424.721    -122.51648
 13037.61   ]",model.block8.fc
300,"[ 15729.892  -10084.225   -9539.378  ...   1267.9453   6344.378
   5690.838 ]",model.block8.relu
300,"[ 1.4866375e+03  3.4243237e+03 -9.1221783e+02 ... -4.2197413e+00
  1.7868007e+02  4.9636562e+03]",model.block9.fc
300,[197.60101  184.59009   53.72464  ...  77.92752  153.15758    9.477908],model.block9.relu
300,[-41.253815 -12.849448 101.500015 ... -23.652851  10.591354  35.72825 ],model.fc
